createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,current_token,current_Eth
2021-09-01,0x7b96c3425e62e1656fee131406d9e438d733aa1a,🍷HealingPotion🍷,❤️❤️HealingPotion❤️❤️,Wrapped Ether,WETH,0x7049069fcd0b8d009f102630307b5c525a185c5a,🍷HealingPotion🍷,❤️❤️HealingPotion❤️❤️,48,0x00a61c704c85644c6db13592fafef77f05878610,48,1.00E+17,2.25E-05
2021-08-31,0x3ff69057f4e6ff3f0a3fcd45488d84a4e73d146a,FuckNFT,fNFT,Wrapped Ether,WETH,0x0f06fc442bf8cbb67e0a1aea1bc83532ce3520e5,FuckNFT,fNFT,8,0x1c89346425afeac06c2d9d5c993ae81aa744f1c2,8,6.02E-10,1.00E-18
2021-08-31,0x06941c37d58fcb00a75e5f22d3893949ea486aad,BrilliantETH.one,Brilliant ETH 💎,Wrapped Ether,WETH,0x608e2edb41b6e9ea8d624e23f0f18f22429d2e08,BrilliantETH.one,Brilliant ETH 💎,24,0x6df7b9d2e15050e08f83691f1dd5b2f03026cb8f,24,2.92658E+15,0.000171722
2021-08-30,0x78642485ca05756ee6d7c44b8aba9689f1aa187b,Mario BROS,BROS🍄,Wrapped Ether,WETH,0x8bdf93a8adc01eba2f760bdb3f392d92167a07f0,Mario BROS,BROS🍄,69,0xdb9c8837f5b8bc57e4f5e376440fa09b151f4c1a,69,9.00E+23,7.58E-13
2021-08-30,0xf487e9db2767e8ec1bb30a7094b7a9a0685d61ab,GhettoDoge,Ghetto,Wrapped Ether,WETH,0x248de3a18740b167a8efb80f7d165f33a339667c,GhettoDoge,Ghetto,31,0x6cc78071e54270140a4aa93cf40bddffb2c83b25,31,9.99934E+14,0.000493911
2021-08-30,0xd1d91d066af7cd1bce499eace1e5456742ad243a, Interstellar - InterStellarToken.org,👾 Interstellar 🛸,Wrapped Ether,WETH,0x6de5cb9a43e431abfc5ee52f32325c2847887506, Interstellar - InterStellarToken.org,👾 Interstellar 🛸,94,0x4ee3816f31510301aa66584d15923aec6b1fe027,94,5.00098E+14,0.004650607
2021-08-29,0x6b8bc13aed3ce1c9c9ec7d1e0d6f7f8611412b8e, Retribution,REDEEMED 💥,Wrapped Ether,WETH,0x4ab098929a441933bfd18b3e6d13788bbff3777d, Retribution,REDEEMED 💥,61,0xa0dbfc8a28deb6062def12af691b0e5cf4711420,61,1.80E+23,1.40E-12
2021-08-28,0xdae1c63dfaa82e76d79d92617ad4870917d8c476,CARD BATTLE | t.me/CardBattle,BATTLE,Wrapped Ether,WETH,0x1ad2fff095ef0582b4f2540eb62a2dec9526a9f5,CARD BATTLE | t.me/CardBattle,BATTLE,50,0xa943b7214675ea29e56ded0d9e1faa4599b3922e,50,1.0004E+11,0.004979351
2021-08-28,0xbfe402e5a1c70ff0fef2aa5c498ed0b5dd89e7a9,1Punch,1Punch,Wrapped Ether,WETH,0x2b622288827098ac11cd3dacd238a3478e41b2ad,1Punch,1Punch,233,0x80abb2869bc31d971f29a2579ed32b15f68eb142,233,732160.3886,0.013654999
2021-08-28,0x2c2d20f56d5fed69fe82750a990a660700a792a6,Wrapped Ether,WETH,CATOSHI,CATSv3,0xe18284bf967e6e98e81b7a169769055d0298f92c,CATOSHI,CATSv3,20,0x9e26530fbb883e92f27a2596d649f19840fd6b32,20,12811610.83,0.184393946
2021-08-27,0x63a3354ef71ee0889d961f0f3bab461822960ddb, Embrace The Light - EmbraceTheLight.US,☀️EMBRAcE,Wrapped Ether,WETH,0x112024044eeb05f205139f92e3bae1fdb09aaa08, Embrace The Light - EmbraceTheLight.US,☀️EMBRAcE,89,0x4d49829e86c79767144637232295bd943a16be7f,89,1.80E+20,7.09E-11
2021-08-27,0xabcd4dfa12b175759725fa6004800c175f23716b,Your Taxi | t.me/YourTaxiCoin,TAXI,Wrapped Ether,WETH,0x3656dec5b132867df3fd296776c76c76ad227cec,Your Taxi | t.me/YourTaxiCoin,TAXI,35,0xa66b0242c3e95907f12f708cbb68cde575e21853,35,5.00137E+11,0.003020719
2021-08-27,0xa9386e08aa02f58975255d1c220232f20d3b1d8d,Tsukiverse,TKINU,Wrapped Ether,WETH,0x97756478114e44e8d7a511057486749d3c7ccafb,Tsukiverse,TKINU,99,0xe26c7e63f7c20c0631f24be1bbd8f7f9e286950d,99,6.49564E+14,1.567553536
2021-08-26,0xdbc82e2a2485994cd93cc9cf430dd34d40952ddf,Wrapped Ether,WETH,Ancient Doges,ANCIENTD,0xd21f27c82d4a30a84cc825332fbf011937230bde,Ancient Doges,ANCIENTD,318,0x85aa7f78bdb2de8f3e0c0010d99ad5853ffcfc63,318,1.41E-11,1.00E-18
2021-08-26,0xfe3a5fb47422d102cd85d3fbe55297d8bb232c3e,Wrapped Ether,WETH,CONTYIPAOTOKEN,CYPT,0xda6e5089ab26759654ae7191c6e55b08eca17606,CONTYIPAOTOKEN,CYPT,5,0x4d43a7faeffa9fea7e5dc7f960676bf50f07ccd5,5,8.79992E+11,1.71E-05
2021-08-26,0x6e90a3a5cd0817bef67c58188c8d6a761f6ad20f,EtherMoon ethermoon.space,ETHMOON,Wrapped Ether,WETH,0xaad2870ad9130392cb5eed430e4481fa8447ba4f,EtherMoon ethermoon.space,ETHMOON,11,0xea38d9e91c2a64fd2b6966e4a4d592bf17b67ff4,11,9.99947E+14,0.000503262
2021-08-26,0x1a4b880100efae47099f21778e9502bc20ddc35a,Wrapped Ether,WETH,Turtle Daddy  t.me/TurtleDaddy,TURTLE,0xfa4e6dec44cb22c7821080b86364e6c5515ee2cd,Turtle Daddy  t.me/TurtleDaddy,TURTLE,27,0xe4c8d44b159b56c29046b6980a2ce558e38d78bd,27,5.00134E+11,0.002552489
2021-08-26,0x13e417065b7e0bbb90770395234912bda94b8864,Wrapped Ether,WETH,Akbash Inu,AKA,0xfe8759e11370006d2912fa04647d2be3b4091598,Akbash Inu,AKA,514,0x7dbd737d9e7a958683f3d419330b87288c696ee1,514,468420117.8,0.039883701
2021-08-26,0x84d1f4bbd0fb53b9a09e95e051f2fe1bf3e01e6a,Cryptomeda,TECH,Wrapped Ether,WETH,0x6286a9e6f7e745a6d884561d88f94542d6715698,Cryptomeda,TECH,16832,0xba946c5bdb20ae61f3b5c904853820338c0690e0,16832,7281956.746,83.11124352
2021-08-25,0x32164767f9b2fc8d5a86e087be507a70967d36c2,🐶MakerInu,MI🐶,Wrapped Ether,WETH,0x410dc1f0a7d47646a980043c14d37c1d8484778b,🐶MakerInu,MI🐶,12,0xa93889e06d88feedde6dfd776fef3ff14957bf22,12,7.41E-08,1.00E-18
2021-08-25,0x4cda7fc1e9cc179fcbbdf7ea8ab92a970b862d01,SOBRANIE,SOB,Wrapped Ether,WETH,0x829c720b08cdd381fa8b8bd4a338e53b2bf1c031,SOBRANIE,SOB,4,0xa917054d98ea25c1b0e9c68620d03ae801dcfac2,4,2.44668E+15,0.000102489
2021-08-25,0xcdbdb5dd7a809a6dada7829e4eb62511cb2341db,MoonDoggy,MOONDOGGY,Wrapped Ether,WETH,0x240ad37947f9c88eaf293055cdc0217888221efa,MoonDoggy,MOONDOGGY,16,0x3841574494d3014ce96f14a8f86b427537b21329,16,1.53539E+15,0.000301717
2021-08-25,0xe9927e396ecf8b84e74aa4c0bf247c2eda365ab0,Wrapped Ether,WETH,ETHATM,ETHATM,0xe8fdfefd446769b28b1834808d3cc730d34414e9,ETHATM,ETHATM,14,0xa1f639cd3b8114a5ae0b57bffd3bef31db2a007a,14,9.47553E+11,0.007169726
2021-08-25,0x3c1279c719f49f29dc68787671d4a38499d5224c,Future Of France - 0N1F,0N1F,Wrapped Ether,WETH,0x4fea4a226edcc41b21633eea3179913641f178a4,Future Of France - 0N1F,0N1F,61,0x85aa7f78bdb2de8f3e0c0010d99ad5853ffcfc63,61,9.10E-17,0.010000006
2021-08-24,0x9d563bbd4a2e9dcce7f266a59377d873d002dbaa,Shiba lnu Cash,ShibCash,Wrapped Ether,WETH,0x7fb34c8be66337d55501c09ada75eb91a90e0986,Shiba lnu Cash,ShibCash,10,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,10,4.92E-08,1.00E-18
2021-08-24,0x0fda343fbe17f007c66f37d7ea38b04b0dc5c88f,MarioBros.Finance,MARIO,Wrapped Ether,WETH,0xbff658ee300cfc7ffd5d182208bce73831925bab,MarioBros.Finance,MARIO,17,0x1a838776c605a35d28cb0dbea875ea599c824ce2,17,1000444819,0.003264252
2021-08-24,0x5f98e51a2ee14d01d1c695d7e088fd080d9ab937,EtherDoge etherdoge.io,ETHDOGE,Wrapped Ether,WETH,0xa15dd82e8608149ec7db098fe86307783804eab8,EtherDoge etherdoge.io,ETHDOGE,35,0x1d04ce823bf4e6c923c25d0c0683edcd3b591f92,35,1.18839E+14,0.005088761
2021-08-23,0x9b90532a73aaf8ae93f80b427b6052860208b499,DODT,DODT,Wrapped Ether,WETH,0x4d2d9f916f567055f05dda54c68fba7e153a13eb,DODT,DODT,13,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,13,9.40079E+11,0.000301043
2021-08-23,0x9178b7e35570596347d9827be15b05a2d7ca1038,C97,C97,Wrapped Ether,WETH,0x35c8a1a9edebca52b9479d25fb5cad7af6d933a2,C97,C97,16,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,16,5.41128E+11,0.00053011
2021-08-23,0x25bac2868f8f3c81434f8f9c5488863b8fbc03b3,LIKE,LIKE,Wrapped Ether,WETH,0x1ccabc6d154ada26b61f760e2cee97dd6a2f53af,LIKE,LIKE,16,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,16,9.50163E+11,0.000702491
2021-08-23,0xdd9f1e65655da07014de75583de158f0ec4fc163,🔷CrystalEther.io,CRYSTAL🔷 ,Wrapped Ether,WETH,0x2b2365e60db35c927366d251d38fac461c01bd37,🔷CrystalEther.io,CRYSTAL🔷 ,30,0x18a7b46b843b4cc1f44cfa5b2836430916f5980b,30,1.55034E+12,0.00313579
2021-08-23,0xe712c84ca8d8f5deab1aaa6453348b5d9c50e656,Money God Stone,RAISTONE,Wrapped Ether,WETH,0xa2cb99e9b3be99a01359c69af09e0ac95225d595,Money God Stone,RAISTONE,6,0x85aa7f78bdb2de8f3e0c0010d99ad5853ffcfc63,6,19446641156,0.1174
2021-08-22,0xd0550fcce356703fb3199dab8a9e303de436cee2,@EtherRock,EtherRock,Wrapped Ether,WETH,0xa458e4bded4e17c5735470314eaf9c4a164187ef,@EtherRock,EtherRock,109,0xdb8210b70bd763f107241e88efeb76193f272e99,109,9.50E+17,1.86E-05
2021-08-22,0x823550140f5ff979e24eaf74d348f7cc2322ebcc,SpiritedShibaNFT,NFS,Wrapped Ether,WETH,0x1b889151b2b3b01de8e27996b1453afb97496608,SpiritedShibaNFT,NFS,566,0x407567edd5e70a0ad2489c7ee926e094650844d2,566,4867.561944,0.018440114
2021-08-22,0xa4d9f7ed4ced6050fb79aa66cd638afa7a7ed985,Wrapped Ether,WETH,Perfect Moon,🌑PERFECT,0xf1ce5d8bd96b0fb356a3054e96d61d3667287047,Perfect Moon,🌑PERFECT,200,0x172b05a4c3d94927ff688543c592452520af0199,200,67830787639,0.026581155
2021-08-21,0x274c06a6b6c78c8233af3e570204bfda46096a4f,Polkadog-V1.5,PDOG-V1.5,Wrapped Ether,WETH,0x01d9fb3a09e5b34282edb1f13b7eccb2efc2907c,Polkadog-V1.5,PDOG-V1.5,86,0xbd132b0a0a82906cbfac226eaebb87297bac4509,86,9.40E-13,2.00E-18
2021-08-21,0x65ee1a8501787055d3f7c18c7de8f8c1df182206,@GonFreecsInu,GFInu,Wrapped Ether,WETH,0x9320a9571252f6359fcd43eb4bd1395eb2101ce9,@GonFreecsInu,GFInu,15,0xa997216843a1c4474a6331769e29ac8495f4fbe4,15,9.40007E+14,1.87E-05
2021-08-21,0x566e164b24047fdda07f15812754ce43c999d875,LUNAE,LUNAE,Wrapped Ether,WETH,0x4a6ae5ba44b61ecd436c4b44ded687310f8fb66e,LUNAE,LUNAE,9,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,9,9.50093E+12,0.000250883
2021-08-21,0x722538831355c175cb3bac753def4e1ef336759d,VEDA,VEDA,Wrapped Ether,WETH,0xb38daacd6148588c8fcd76f857782e50e8094599,VEDA,VEDA,21,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,21,6.91336E+11,0.00040135
2021-08-21,0x182149bac8c2ec5864f3668d6b1c398d4a3bd839,KotatsuNyan.info,🌈Kotatsu,Wrapped Ether,WETH,0x2511d102189d841db42c98d4ac2726d0bc0206cf,KotatsuNyan.info,🌈Kotatsu,176,0x61cbc9976a552f32233fc27573e46d85ea912597,176,3.86728E+12,0.000435816
2021-08-21,0x3530961ee5ea7d8a53a5235315d425f0916d194a,@ALJazeeraInu,AJInu,Wrapped Ether,WETH,0x24741a8d8b15282d7a845422416001b498c5a985,@ALJazeeraInu,AJInu,23,0x537540d25da069205235c49d7fc86dcdf58ebf68,23,9.40452E+14,0.002136527
2021-08-21,0x12fe5f6206a350d0bbfcfab4be2794b82aab6162,Wrapped Ether,WETH,Cryptid Crush | t.me/CryptidCrush,CRUSH,0xf6c970293b74d036f18b24c4fe63f43d7b2fe401,Cryptid Crush | t.me/CryptidCrush,CRUSH,26,0x8550e7f333f7bd716004e941e55ca7ff52696b36,26,1.00036E+11,0.003616962
2021-08-21,0x872706d4683d1bf372daa56b254ad669aa621997,Wrapped Ether,WETH,Teralon.org,TRL,0xfafbf9c7bdc340bec8d6144a2a68cfe845ec3208,Teralon.org,TRL,20,0x9277cc8cb18ea9f02b0e69f18e1972b002352a64,20,829797006.5,0.003630992
2021-08-21,0x4fb8057c8d3db797e1ffa59d0be1826db713faad,Wrapped Ether,WETH,GreenDoge,GDOGE,0xdf5dcf0f02c8aa698d5d18667658222f9f91c7ca,GreenDoge,GDOGE,14,0x952efabe73f820e214f2e9eb9dd99178f2e1a7da,14,1.00034E+15,0.006043283
2021-08-21,0xfec4d07b593ccf2d3d4ffb2ee67616182a49a259,Termina War | t.me/TerminalWar,TWAR,Wrapped Ether,WETH,0xa084afbc09ae93895aa8e34bf7ab8e02b7b4c473,Termina War | t.me/TerminalWar,TWAR,18,0x8279fd9667e5b4a5323c1f037cef5498273a09bc,18,1.00178E+11,0.018036025
2021-08-21,0x2bd968126832c0f12aded85959eb89accd38d57d,Cirus,CIRUS,Wrapped Ether,WETH,0xa01199c61841fce3b3dafb83fefc1899715c8756,Cirus,CIRUS,11041,0xe2dcc3a53e61ea8f8d26d32bd07e3efe343e2e20,1079,1396.134496,0.261546906
2021-08-20,0x4dbe0898bb125a5fa7afd2b7c0c6f54743fdf808,Shibaverse,VERSE,Wrapped Ether,WETH,0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a,Shibaverse,VERSE,367,0x98f7011f7c9b45ee6e7afc3886aae21fe4509419,367,0.310204593,6.78E-11
2021-08-20,0x39faeef864fe6598686d79fb802a57e5169f1088,SSOL,SSOL,Wrapped Ether,WETH,0x5208bf5a81f23c2c84bcfe099e87475c6064cbb3,SSOL,SSOL,17,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,17,9.50071E+11,0.000105606
2021-08-20,0xd5ec4994d0d62679a5bbf3f5dc12b50d0995a677, @BabyTeslaAI,BTAI,Wrapped Ether,WETH,0x087b30c2e7d9b595baac0ad757666365010355ac, @BabyTeslaAI,BTAI,44,0x66bad143377d61a295a39463377954ed391d47a2,44,8.30638E+14,0.000340935
2021-08-20,0xe8df28ef22990009e1d247a329f8507ba4cfa58a,AXSE,AXSE,Wrapped Ether,WETH,0x2230d515c16e9f79bbfb1c6c0ef8faf5d3e3cd38,AXSE,AXSE,26,0x5e5a7b76462e4bdf83aa98795644281bdba80b88,26,9.50586E+11,0.001045511
2021-08-20,0x33519e5521c7b9298a54e73e4878d37e35e2a3e2,@FountainOfDreams,DreamZ,Wrapped Ether,WETH,0xbccbea22eb26be71f478e459117095ae39f2dee3,@FountainOfDreams,DreamZ,136,0xb3510dce4a5687aab89ae68dfec71f108483ad1e,136,2.05307E+14,0.001115709
2021-08-20,0x3a73401b5baf6dc49b088ab0bcb38535f92a53c4,GameNFT.Exchange,GNFT,Wrapped Ether,WETH,0x69c701dad23bac5ea39a2ff0ea9b47ddbed9318a,GameNFT.Exchange,GNFT,31,0x45cec2a9fd86b664f20f97073a3ee125cd570082,31,23794409858,0.03171766
2021-08-19,0x61ba6a46bcd2916f88ba9738f4bbda7690a5c135,t.me/ErenYeagerInu,EYI,Wrapped Ether,WETH,0x04f935d75f1129dabeef3c0a44ce18914fbbbf42,t.me/ErenYeagerInu,EYI,28,0x8531ccd7bf5f83b2f5425d0b0dfd505a71b3607a,28,9.40025E+14,5.36E-05
2021-08-19,0x7bb012289707c3b5ec6ff11c18eb9ab3d6d811a1,BabyDogElon | @BabyDogElonERC,BDE,Wrapped Ether,WETH,0x1bbd2ef9b9e7f4dfb00f0f7d2ee828319154505d,BabyDogElon | @BabyDogElonERC,BDE,24,0x1b793d436567538b68f905726ffc553072f5c5b8,24,2.05725E+15,0.00010865
2021-08-19,0xbe0a474ac50f697e9376cef1357f399afc75a8d0,t.me/BabyTanjiro,BTK,Wrapped Ether,WETH,0x67dbf98284959ad637102181c75fd29252eff9e5,t.me/BabyTanjiro,BTK,32,0x16c0736d796f5b22729cc657bdd0663252cfb302,32,8.30627E+14,0.000170815
2021-08-19,0xbf75ba5bcfbb50705273982ac158515d7b646468,LAWMAGE ACADEMY | t.me/LawmageAcademy,LAWM,Wrapped Ether,WETH,0xb4d898b8b6776f5c5991b30d3b7a0ed4b1c485f8,LAWMAGE ACADEMY | t.me/LawmageAcademy,LAWM,59,0xa7e38dfd056882a7fc06c5096700978b9c245ac6,59,1.00025E+11,0.002867418
2021-08-19,0xd05855a7c021b94e90e6ec4cf38043f164678ba6,Steem Knights,STEEM,Wrapped Ether,WETH,0x0c15e6ed4901edf65270d4745b959b95562c29e7,Steem Knights,STEEM,53,0xd36b636d42870b71e0fb05309148c3fb08877ae6,53,1000263639,0.004282271
2021-08-18,0x784868e468ce4cde3aa234db334c5cc1c58761da,BillionaireBoysClub,BillionaireBoysClub,Wrapped Ether,WETH,0x73b60d8a37d12ca984c13a6b00c946840f158a6d,BillionaireBoysClub,BillionaireBoysClub,318,0x34800cb9f81a98edb0617eca527ce5f3a473cf41,318,1.53E-12,1.00E-18
2021-08-18,0x1e85bc22ac4c75ee9d6921a8eacf15370363c63f,Moon Light,MLT,Wrapped Ether,WETH,0xb3d510184d450d2bd900ee951c406dc3e3160db2,Moon Light,MLT,8,0xf9fa31f9b6548724f5fc487e7b588c9e88cab334,8,2.44668E+15,0.00010251
2021-08-18,0xdd7cf3228fcdc04c76c7d22a48cdcaf1bd1a63bc,TXA,TXA,Wrapped Ether,WETH,0x4463e6a3ded0dbe3f6e15bc8420dfc55e5fea830,TXA,TXA,19,0xd0cd08f36b3163d5af37343cf9293acdbcb0031a,19,8.859647686,0.000220022
2021-08-18,0xfccbda3a8d3b67122392b87e79c390ffe4a29169,StarLink Shiba Inu | https://t.me/starlinkshibainu,STARLSHIB,Wrapped Ether,WETH,0xbce3cfdbc45a1b1331f534219e9158f3c277fafc,StarLink Shiba Inu | https://t.me/starlinkshibainu,STARLSHIB,305,0x4b81b933df19550b7dde22b258abf4d9c61c22a9,305,1.00E-18,0.001
2021-08-17,0x624a42aaa3b24385e9d90fef9cba67ae77b51c95,CHAIN FURY | t.me/ChainFury,CHAIN,Wrapped Ether,WETH,0x417e1a6393596f2a4eb3ad667ca2fbe57802575d,CHAIN FURY | t.me/ChainFury,CHAIN,37,0x5b8a27fd2bf37413ef11dc12a0c33ce24bcf8513,37,89948399659,2.20E-06
2021-08-17,0x1228142925e36a7311276946d4deb202297197d8,Axina Token,AXIN,Wrapped Ether,WETH,0x922b406555567f8ac0c9853d10b99f6821217249,Axina Token,AXIN,100,0xa7e16dbf31fbf90297ca0ddfa7ff5059e7b8c401,100,1E+15,1.18E-05
2021-08-17,0x2aa2c04022333c6d41219489c08d2aa1943b82b8,Wrapped Ether,WETH,GoldenETH.GOLD,GoldenETH,0xc1fa8708592dc8718480a138d3a7d623f6b0658e,GoldenETH.GOLD,GoldenETH,42,0xd6350c07424876b96e25fd073fcbd14ef634145b,42,1.00003E+15,0.000492811
2021-08-17,0x6ad76762ef8965cfa9d1e4d9825eba36ab195732,Wrapped Ether,WETH,Contra Token | t.me/ContraToken,CONTRA,0xd4949481174b53b913ec1004d79ceafe6936f1f8,Contra Token | t.me/ContraToken,CONTRA,53,0xff69e7e735e9572b6a58a9b598dfb15d2ee5cf36,53,1.00036E+11,0.003029614
2021-08-17,0xb9e3f10be559ac1ad03ef7b0a124a113c6b45d43,Hypnotoad,HYPTOAD,Wrapped Ether,WETH,0x21eee9ca10524685ad56087e17f045a8a7093cb1,Hypnotoad,HYPTOAD,23,0x064046c5b0dd9b02175509b0e110d49a0646d1f3,23,1.00028E+15,0.004933273
2021-08-17,0xf5dc00b87ec938f40635aa76be1c42da886388a6,Wrapped Ether,WETH,EthOS,OS,0xfdb29741f239a2406ae287913ef12415160378d3,EthOS,OS,224,0x915a22a152654714fceca3f4704fcf6bd314624c,224,1.085351017,0.007830687
2021-08-17,0xfca55ac4862b8391220dffb1ea418c58efd91272,Wasp Inu,WASP,Wrapped Ether,WETH,0x3950816894a059807bb51e0ec49c6c0cde2a91a5,Wasp Inu,WASP,54,0xe174d18e99fe9d6fb81664a3df69ee76b034e37c,54,4.95179E+14,0.00802581
2021-08-17,0x496ab075f43991dd794baf982dc3d9817a49b33a,SuperRare,RARE,Wrapped Ether,WETH,0xba5bde662c17e2adff1075610382b9b691296350,SuperRare,RARE,9439,0xea6113ee24dc292ca152c854d5a303244b1dedcf,9422,39288.0921,15.78226767
2021-08-16,0xc0335c3d7bf6836587c260f2e8e67d0e519abb62,Wrapped Ether,WETH,SlimeRPG | t.me/SlimeRPG ,SLIME,0xeb0de376fff6498d6e617e9ae499a8a3041df024,SlimeRPG | t.me/SlimeRPG ,SLIME,21,0xbd30bc54bb9b76b6c187182a8dbffb75b335eb6e,21,1.00E+17,4.27E-08
2021-08-16,0x1f8aad85fa0f67dd9688affdeca690e02b20a87a,Gem Mountains | t.me/GemMountains,MOUNTAINS,Wrapped Ether,WETH,0x5b3849ed105dbdcc7b3ce9d3521afc155e1a1878,Gem Mountains | t.me/GemMountains,MOUNTAINS,31,0xbbb8bc981f87bd3ea1444bbc4c017b1d04361106,31,1000034543,0.000301816
2021-08-16,0x81980d81e8f37634ca03f22b0325107448d615b4,Wrapped Ether,WETH,Pepsi BLUE Collector Token,🔵BLUE,0xcfdc91c1192b2d9ae8f18399f42a2fc2df187d9c,Pepsi BLUE Collector Token,🔵BLUE,126,0x480c5452c5e09a6d678c57e44189ce24e7c93eb2,126,5.01708E+13,0.000497642
2021-08-16,0x9c55b59beeadf5fc88e809cdd8fa5d2a43585ddd,Homa Inu (homainu.io),HOMA,Wrapped Ether,WETH,0x17873fa134cfd131e741602f24e019a105a504bd,Homa Inu (homainu.io),HOMA,43,0x39f99bc6d5575273b91dca8322b41e28cea8c0bc,43,5.85733E+14,0.000687853
2021-08-15,0xbba00057518a6a283d57580dda397aa4ed402ece,OpenSea NFT | opensea.io,NFT,Wrapped Ether,WETH,0x1986340ce38300f6e14276c4c7aa93481d3e301e,OpenSea NFT | opensea.io,NFT,18,0xd5ff4e97240389123f371e01fa0fd0c0707c2903,18,1.00004E+15,5.04E-05
2021-08-15,0x143779dadb81b24062105635289efdb41960ae5e,Wrapped Ether,WETH,$Mintys,MINTYSWAP,0xe1e40e7b49b5c0d8cc0c6a862b24c98f19de0298,$Mintys,MINTYSWAP,21,0x5d7e7eca8ccc2e5c8359ca7f57521adf99d8c008,21,2.2174E+15,6.80E-05
2021-08-15,0x28e19ae80fa5b181e4ad2bc0f879d0754dc987c7,EthereumCake,ETHCAKE,Wrapped Ether,WETH,0xaf37d3c026bc6f58d37adf06b66d6e0d3192021b,EthereumCake,ETHCAKE,76,0xbb7482fbc79a4784ffe7fc5bdf42fa337b6fb2be,76,9.99919E+14,0.000494925
2021-08-15,0x8507db606a158c1b1b3ebeb6cd16d512e58fddc1,Wrapped Ether,WETH,Starship Etherprise,☄️StarshipETH️,0xf4138b3dc9a095dc954a3769de1c6b5a3156a50f,Starship Etherprise,☄️StarshipETH️,238,0x251757fe181f439bf101c46c7fa426054eafca62,238,1.05356E+12,0.000972307
2021-08-15,0x0a88cc66421a99ecb60b3ce743071b8d00bf7c5a,Wrapped Ether,WETH,CakeDogeInu | t.me/cakedogeinu,CAKEDOGE,0xf413c22d2293c2bc12a13991daff2eb388d1d836,CakeDogeInu | t.me/cakedogeinu,CAKEDOGE,28,0xd5ff4e97240389123f371e01fa0fd0c0707c2903,28,5.01666E+13,0.010052271
2021-08-15,0x38dc8002c1510ffc0408dbedd42cdd2e1d1aa3a2,@HamtaroReloaded,HAMTRIX,Wrapped Ether,WETH,0x000ee2ed96e1d1277a67864dedd42140dcc6b835,@HamtaroReloaded,HAMTRIX,130,0x3580e95a0c06d9737c533eef3863f335c3d0c61d,130,1.25059E+13,0.016197189
2021-08-14,0x355b2c3316713d85d3a163f4503a1ed4ced9f277,Wrapped Ether,WETH,RIP REFLECTION COINS,RRC,0xde189b825ac9db84d5ef74732b36f9be58e73710,RIP REFLECTION COINS,RRC,573,0x7aea2b5a2b9937a2cc1277d35d1d50f88dc3a91e,573,1.53E-11,1.00E-18
2021-08-14,0x9d81e765dd63c2500b3d4f65d6b0114db9ba678b,Wrapped Ether,WETH,BUTTERFLY SOUP | t.me/ButterflySoupToken,BUTTERFLY,0xee31176740a6e08ad21fe08baa41825caf3f2eb0,BUTTERFLY SOUP | t.me/ButterflySoupToken,BUTTERFLY,30,0xede8a69406b3d497a4da6fb3bc802bac0f91476e,30,1.00002E+12,0.000205592
2021-08-14,0xfb0a670e0565f52deff06340e9deec63c6f88b73,Lora Inu (lora.cash),Lora,Wrapped Ether,WETH,0x3b8e13057a5809df947231fde42c8976e3466aa7,Lora Inu (lora.cash),Lora,42,0x8e7dd2ffc95725c4b3e5a3ab99fbfc487b079e5c,42,9.80537E+14,0.000514072
2021-08-14,0x58b92b5b09c64ce25134e50b8ff41f14424e5605,AkitaRyu | AkitaRyu.com | @AkitaRyu,AkitaRyu,Wrapped Ether,WETH,0x895487af24bb7375fa8c101bb2cf5109e08b7fb4,AkitaRyu | AkitaRyu.com | @AkitaRyu,AkitaRyu,198,0x21515495cad06171dfa61a81143ae1df1452102b,198,9.80078E+13,0.00260696
2021-08-14,0xb9ed306e3bb435dc378bb7b002d8c0e55b61fa9b,RedHulk,RHULK,Wrapped Ether,WETH,0x7f04e23e06b4edb6c8e0d4592f5927434ef38c06,RedHulk,RHULK,26,0xb3f8344fa6afd3624d8a999f3d532079e6d50c97,26,3.8513E+14,0.010449831
2021-08-14,0xacc74e759dab1dcadce6a3e99562954c2ff40fd2,BabySnake (https://t.me/BabySnakeERC),BSnake,Wrapped Ether,WETH,0x33a4cec2217ada65fced0b1b915494e5ca318144,BabySnake (https://t.me/BabySnakeERC),BSnake,31,0x82a4870a28ae93cbda8200de269b50a3d17d4f8f,31,4.99508E+13,0.055618173
2021-08-13,0xacf69f2db9cfb8b312ca882484e114ce2f2991ca,Wrapped Ether,WETH,Project Sang | t.me/ProjectSANG,SANG,0xee0c24abaeb2f3df59379cea249724a9f4c77940,Project Sang | t.me/ProjectSANG,SANG,50,0x823202b2a0a494a5f4afe6a54d9cf1e0b66a37ee,50,1E+15,5.25E-07
